Baudrate:  115200Hz 	OVSR: 17 	DIV:   20 	OVSR_ADJ[10:0]: 252 	Error(%) = -0.08  	BaudrateSetting = 0x0252C014
Baudrate: 3375000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 3F7 	Error(%) = -0.19  	BaudrateSetting = 0x03F76001
Baudrate: 3376000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5F7 	Error(%) = -0.22  	BaudrateSetting = 0x05F76001
Baudrate: 3377000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5F7 	Error(%) = -0.25  	BaudrateSetting = 0x05F76001
Baudrate: 3378000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5F7 	Error(%) = -0.28  	BaudrateSetting = 0x05F76001
Baudrate: 3379000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5F7 	Error(%) = -0.31  	BaudrateSetting = 0x05F76001
Baudrate: 3380000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5F7 	Error(%) = -0.34  	BaudrateSetting = 0x05F76001
Baudrate: 3381000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6FB 	Error(%) = -0.37  	BaudrateSetting = 0x06FB6001
Baudrate: 3382000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6FB 	Error(%) = -0.40  	BaudrateSetting = 0x06FB6001
Baudrate: 3383000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6FB 	Error(%) = -0.43  	BaudrateSetting = 0x06FB6001
Baudrate: 3384000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6FB 	Error(%) = -0.46  	BaudrateSetting = 0x06FB6001
Baudrate: 3385000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6FB 	Error(%) = -0.49  	BaudrateSetting = 0x06FB6001
Baudrate: 3386000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6FB 	Error(%) = -0.52  	BaudrateSetting = 0x06FB6001
Baudrate: 3387000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 77B 	Error(%) = 0.51  	BaudrateSetting = 0x077B6001
Baudrate: 3388000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 77B 	Error(%) = 0.48  	BaudrateSetting = 0x077B6001
Baudrate: 3389000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 77B 	Error(%) = 0.45  	BaudrateSetting = 0x077B6001
Baudrate: 3390000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 77B 	Error(%) = 0.42  	BaudrateSetting = 0x077B6001
Baudrate: 3391000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 77B 	Error(%) = 0.39  	BaudrateSetting = 0x077B6001
Baudrate: 3392000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 77B 	Error(%) = 0.36  	BaudrateSetting = 0x077B6001
Baudrate: 3393000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 77B 	Error(%) = 0.33  	BaudrateSetting = 0x077B6001
Baudrate: 3394000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 7BB 	Error(%) = 0.30  	BaudrateSetting = 0x07BB6001
Baudrate: 3395000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 7BB 	Error(%) = 0.27  	BaudrateSetting = 0x07BB6001
Baudrate: 3396000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 7BB 	Error(%) = 0.24  	BaudrateSetting = 0x07BB6001
Baudrate: 3397000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 7BB 	Error(%) = 0.21  	BaudrateSetting = 0x07BB6001
Baudrate: 3398000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 3BB 	Error(%) = 0.18  	BaudrateSetting = 0x03BB6001
Baudrate: 3399000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 3BB 	Error(%) = 0.15  	BaudrateSetting = 0x03BB6001
Baudrate: 3400000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 3BB 	Error(%) = 0.13  	BaudrateSetting = 0x03BB6001
Baudrate: 3401000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 3BB 	Error(%) = 0.10  	BaudrateSetting = 0x03BB6001
Baudrate: 3402000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 3BB 	Error(%) = 0.07  	BaudrateSetting = 0x03BB6001
Baudrate: 3403000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 3BB 	Error(%) = 0.04  	BaudrateSetting = 0x03BB6001
Baudrate: 3404000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 3BB 	Error(%) = 0.01  	BaudrateSetting = 0x03BB6001
Baudrate: 3405000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5DD 	Error(%) = -0.02  	BaudrateSetting = 0x05DD6001
Baudrate: 3406000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5DD 	Error(%) = -0.05  	BaudrateSetting = 0x05DD6001
Baudrate: 3407000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5DD 	Error(%) = -0.08  	BaudrateSetting = 0x05DD6001
Baudrate: 3408000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5DD 	Error(%) = -0.11  	BaudrateSetting = 0x05DD6001
Baudrate: 3409000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5DD 	Error(%) = -0.14  	BaudrateSetting = 0x05DD6001
Baudrate: 3410000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5DD 	Error(%) = -0.17  	BaudrateSetting = 0x05DD6001
Baudrate: 3411000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5DD 	Error(%) = -0.20  	BaudrateSetting = 0x05DD6001
Baudrate: 3412000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5DD 	Error(%) = -0.23  	BaudrateSetting = 0x05DD6001
Baudrate: 3413000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6DD 	Error(%) = -0.26  	BaudrateSetting = 0x06DD6001
Baudrate: 3414000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6DD 	Error(%) = -0.29  	BaudrateSetting = 0x06DD6001
Baudrate: 3415000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6DD 	Error(%) = -0.31  	BaudrateSetting = 0x06DD6001
Baudrate: 3416000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6DD 	Error(%) = -0.34  	BaudrateSetting = 0x06DD6001
Baudrate: 3417000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6DD 	Error(%) = -0.37  	BaudrateSetting = 0x06DD6001
Baudrate: 3418000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6DD 	Error(%) = -0.40  	BaudrateSetting = 0x06DD6001
Baudrate: 3419000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6ED 	Error(%) = -0.43  	BaudrateSetting = 0x06ED6001
Baudrate: 3420000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6ED 	Error(%) = -0.46  	BaudrateSetting = 0x06ED6001
Baudrate: 3421000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6ED 	Error(%) = -0.49  	BaudrateSetting = 0x06ED6001
Baudrate: 3422000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6ED 	Error(%) = -0.52  	BaudrateSetting = 0x06ED6001
Baudrate: 3423000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 76D 	Error(%) = 0.52  	BaudrateSetting = 0x076D6001
Baudrate: 3424000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 76D 	Error(%) = 0.49  	BaudrateSetting = 0x076D6001
Baudrate: 3425000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 36D 	Error(%) = 0.46  	BaudrateSetting = 0x036D6001
Baudrate: 3426000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 36D 	Error(%) = 0.43  	BaudrateSetting = 0x036D6001
Baudrate: 3427000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 36D 	Error(%) = 0.40  	BaudrateSetting = 0x036D6001
Baudrate: 3428000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 36D 	Error(%) = 0.38  	BaudrateSetting = 0x036D6001
Baudrate: 3429000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 36D 	Error(%) = 0.35  	BaudrateSetting = 0x036D6001
Baudrate: 3429999Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 36D 	Error(%) = 0.32  	BaudrateSetting = 0x036D6001
Baudrate: 3431000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 36D 	Error(%) = 0.29  	BaudrateSetting = 0x036D6001
Baudrate: 3432000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 36D 	Error(%) = 0.26  	BaudrateSetting = 0x036D6001
Baudrate: 3433000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 36D 	Error(%) = 0.23  	BaudrateSetting = 0x036D6001
Baudrate: 3434000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 56D 	Error(%) = 0.20  	BaudrateSetting = 0x056D6001
Baudrate: 3435000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 56D 	Error(%) = 0.17  	BaudrateSetting = 0x056D6001
Baudrate: 3436000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5AD 	Error(%) = 0.14  	BaudrateSetting = 0x05AD6001
Baudrate: 3437000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5AD 	Error(%) = 0.11  	BaudrateSetting = 0x05AD6001
Baudrate: 3437999Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5AD 	Error(%) = 0.08  	BaudrateSetting = 0x05AD6001
Baudrate: 3439000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5AD 	Error(%) = 0.05  	BaudrateSetting = 0x05AD6001
Baudrate: 3440000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5AD 	Error(%) = 0.03  	BaudrateSetting = 0x05AD6001
Baudrate: 3441000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5B5 	Error(%) = -0.00  	BaudrateSetting = 0x05B56001
Baudrate: 3442000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5B5 	Error(%) = -0.03  	BaudrateSetting = 0x05B56001
Baudrate: 3443000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5B5 	Error(%) = -0.06  	BaudrateSetting = 0x05B56001
Baudrate: 3444000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 5B5 	Error(%) = -0.09  	BaudrateSetting = 0x05B56001
Baudrate: 3445000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6B5 	Error(%) = -0.12  	BaudrateSetting = 0x06B56001
Baudrate: 3445999Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6B5 	Error(%) = -0.15  	BaudrateSetting = 0x06B56001
Baudrate: 3447000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6B5 	Error(%) = -0.18  	BaudrateSetting = 0x06B56001
Baudrate: 3448000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6B5 	Error(%) = -0.21  	BaudrateSetting = 0x06B56001
Baudrate: 3449000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6B5 	Error(%) = -0.24  	BaudrateSetting = 0x06B56001
Baudrate: 3450000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 6B5 	Error(%) = -0.26  	BaudrateSetting = 0x06B56001
Baudrate: 3451000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2B5 	Error(%) = -0.29  	BaudrateSetting = 0x02B56001
Baudrate: 3452000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2B5 	Error(%) = -0.32  	BaudrateSetting = 0x02B56001
Baudrate: 3453000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2B5 	Error(%) = -0.35  	BaudrateSetting = 0x02B56001
Baudrate: 3453999Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2D5 	Error(%) = -0.38  	BaudrateSetting = 0x02D56001
Baudrate: 3455000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2D5 	Error(%) = -0.41  	BaudrateSetting = 0x02D56001
Baudrate: 3456000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2D5 	Error(%) = -0.44  	BaudrateSetting = 0x02D56001
Baudrate: 3457000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2D5 	Error(%) = -0.47  	BaudrateSetting = 0x02D56001
Baudrate: 3458000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2D5 	Error(%) = -0.50  	BaudrateSetting = 0x02D56001
Baudrate: 3459000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2D5 	Error(%) = -0.52  	BaudrateSetting = 0x02D56001
Baudrate: 3460000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 355 	Error(%) = 0.53  	BaudrateSetting = 0x03556001
Baudrate: 3461000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 355 	Error(%) = 0.50  	BaudrateSetting = 0x03556001
Baudrate: 3461999Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 355 	Error(%) = 0.47  	BaudrateSetting = 0x03556001
Baudrate: 3463000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 355 	Error(%) = 0.44  	BaudrateSetting = 0x03556001
Baudrate: 3464000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.41  	BaudrateSetting = 0x05556001
Baudrate: 3465000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.38  	BaudrateSetting = 0x05556001
Baudrate: 3466000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.35  	BaudrateSetting = 0x05556001
Baudrate: 3467000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.32  	BaudrateSetting = 0x05556001
Baudrate: 3468000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.30  	BaudrateSetting = 0x05556001
Baudrate: 3469000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.27  	BaudrateSetting = 0x05556001
Baudrate: 3469999Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.24  	BaudrateSetting = 0x05556001
Baudrate: 3471000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.21  	BaudrateSetting = 0x05556001
Baudrate: 3472000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.18  	BaudrateSetting = 0x05556001
Baudrate: 3473000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.15  	BaudrateSetting = 0x05556001
Baudrate: 3474000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.12  	BaudrateSetting = 0x05556001
Baudrate: 3475000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.09  	BaudrateSetting = 0x05556001
Baudrate: 3476000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.07  	BaudrateSetting = 0x05556001
Baudrate: 3477000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.04  	BaudrateSetting = 0x05556001
Baudrate: 3477999Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 555 	Error(%) = 0.01  	BaudrateSetting = 0x05556001
Baudrate: 3479000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.02  	BaudrateSetting = 0x02AA6001
Baudrate: 3480000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.05  	BaudrateSetting = 0x02AA6001
Baudrate: 3481000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.08  	BaudrateSetting = 0x02AA6001
Baudrate: 3482000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.11  	BaudrateSetting = 0x02AA6001
Baudrate: 3483000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.14  	BaudrateSetting = 0x02AA6001
Baudrate: 3484000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.16  	BaudrateSetting = 0x02AA6001
Baudrate: 3485000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.19  	BaudrateSetting = 0x02AA6001
Baudrate: 3485999Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.22  	BaudrateSetting = 0x02AA6001
Baudrate: 3487000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.25  	BaudrateSetting = 0x02AA6001
Baudrate: 3488000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.28  	BaudrateSetting = 0x02AA6001
Baudrate: 3489000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.31  	BaudrateSetting = 0x02AA6001
Baudrate: 3490000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.34  	BaudrateSetting = 0x02AA6001
Baudrate: 3491000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.36  	BaudrateSetting = 0x02AA6001
Baudrate: 3492000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.39  	BaudrateSetting = 0x02AA6001
Baudrate: 3493000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 2AA 	Error(%) = -0.42  	BaudrateSetting = 0x02AA6001
Baudrate: 3494000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 4AA 	Error(%) = -0.45  	BaudrateSetting = 0x04AA6001
Baudrate: 3495000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 4AA 	Error(%) = -0.48  	BaudrateSetting = 0x04AA6001
Baudrate: 3496000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 4AA 	Error(%) = -0.51  	BaudrateSetting = 0x04AA6001
Baudrate: 3497000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 4AA 	Error(%) = -0.54  	BaudrateSetting = 0x04AA6001
Baudrate: 3498000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 52A 	Error(%) = 0.53  	BaudrateSetting = 0x052A6001
Baudrate: 3499000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 52A 	Error(%) = 0.50  	BaudrateSetting = 0x052A6001
Baudrate: 3500000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 52A 	Error(%) = 0.47  	BaudrateSetting = 0x052A6001
Baudrate: 3501000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 52A 	Error(%) = 0.44  	BaudrateSetting = 0x052A6001
Baudrate: 3502000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 52A 	Error(%) = 0.41  	BaudrateSetting = 0x052A6001
Baudrate: 3503000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 52A 	Error(%) = 0.38  	BaudrateSetting = 0x052A6001
Baudrate: 3504000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 54A 	Error(%) = 0.36  	BaudrateSetting = 0x054A6001
Baudrate: 3505000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 54A 	Error(%) = 0.33  	BaudrateSetting = 0x054A6001
Baudrate: 3506000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 14A 	Error(%) = 0.30  	BaudrateSetting = 0x014A6001
Baudrate: 3507000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 14A 	Error(%) = 0.27  	BaudrateSetting = 0x014A6001
Baudrate: 3508000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 14A 	Error(%) = 0.24  	BaudrateSetting = 0x014A6001
Baudrate: 3509000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 14A 	Error(%) = 0.21  	BaudrateSetting = 0x014A6001
Baudrate: 3510000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 14A 	Error(%) = 0.18  	BaudrateSetting = 0x014A6001
Baudrate: 3511000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 14A 	Error(%) = 0.16  	BaudrateSetting = 0x014A6001
Baudrate: 3512000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 14A 	Error(%) = 0.13  	BaudrateSetting = 0x014A6001
Baudrate: 3513000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 24A 	Error(%) = 0.10  	BaudrateSetting = 0x024A6001
Baudrate: 3514000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 24A 	Error(%) = 0.07  	BaudrateSetting = 0x024A6001
Baudrate: 3515000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 24A 	Error(%) = 0.04  	BaudrateSetting = 0x024A6001
Baudrate: 3516000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 24A 	Error(%) = 0.01  	BaudrateSetting = 0x024A6001
Baudrate: 3517000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 252 	Error(%) = -0.01  	BaudrateSetting = 0x02526001
Baudrate: 3518000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 252 	Error(%) = -0.04  	BaudrateSetting = 0x02526001
Baudrate: 3519000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 252 	Error(%) = -0.07  	BaudrateSetting = 0x02526001
Baudrate: 3520000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 252 	Error(%) = -0.10  	BaudrateSetting = 0x02526001
Baudrate: 3521000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 252 	Error(%) = -0.13  	BaudrateSetting = 0x02526001
Baudrate: 3522000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 252 	Error(%) = -0.16  	BaudrateSetting = 0x02526001
Baudrate: 3523000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 292 	Error(%) = -0.18  	BaudrateSetting = 0x02926001
Baudrate: 3524000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 292 	Error(%) = -0.21  	BaudrateSetting = 0x02926001
Baudrate: 3525000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 492 	Error(%) = -0.24  	BaudrateSetting = 0x04926001
Baudrate: 3526000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 492 	Error(%) = -0.27  	BaudrateSetting = 0x04926001
Baudrate: 3527000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 492 	Error(%) = -0.30  	BaudrateSetting = 0x04926001
Baudrate: 3528000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 492 	Error(%) = -0.33  	BaudrateSetting = 0x04926001
Baudrate: 3529000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 492 	Error(%) = -0.35  	BaudrateSetting = 0x04926001
Baudrate: 3530000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 492 	Error(%) = -0.38  	BaudrateSetting = 0x04926001
Baudrate: 3531000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 492 	Error(%) = -0.41  	BaudrateSetting = 0x04926001
Baudrate: 3532000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 492 	Error(%) = -0.44  	BaudrateSetting = 0x04926001
Baudrate: 3533000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 492 	Error(%) = -0.47  	BaudrateSetting = 0x04926001
Baudrate: 3534000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 492 	Error(%) = -0.50  	BaudrateSetting = 0x04926001
Baudrate: 3535000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]:  92 	Error(%) = -0.52  	BaudrateSetting = 0x00926001
Baudrate: 3536000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 112 	Error(%) = -0.55  	BaudrateSetting = 0x01126001
Baudrate: 3537000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 112 	Error(%) = 0.52  	BaudrateSetting = 0x01126001
Baudrate: 3538000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 112 	Error(%) = 0.50  	BaudrateSetting = 0x01126001
Baudrate: 3539000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 112 	Error(%) = 0.47  	BaudrateSetting = 0x01126001
Baudrate: 3540000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 122 	Error(%) = 0.44  	BaudrateSetting = 0x01226001
Baudrate: 3541000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 122 	Error(%) = 0.41  	BaudrateSetting = 0x01226001
Baudrate: 3542000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 122 	Error(%) = 0.38  	BaudrateSetting = 0x01226001
Baudrate: 3543000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 122 	Error(%) = 0.35  	BaudrateSetting = 0x01226001
Baudrate: 3544000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 122 	Error(%) = 0.33  	BaudrateSetting = 0x01226001
Baudrate: 3545000Hz 	OVSR: 11 	DIV:    1 	OVSR_ADJ[10:0]: 122 	Error(%) = 0.30  	BaudrateSetting = 0x01226001
